,0,1,2
7998,Penske Truck Rental,34.24207579999999,-118.3743632
7999,Store-N-Save,33.7707877,-118.1827535
8000,Goodfellas Smoke Shop,33.7678061,-118.1730441
8001,Romantix,33.76751960000001,-118.1712136
8002,Lord Windsor Coffee,33.7705466,-118.1780749
8003,DeadRockers,33.7718638,-118.1791774
8004,Top Sekoms,33.7718283,-118.1791732
8005,Redbox,33.7666192,-118.1825819
8006,Super Mex,33.7678869,-118.1826989
8007,Canadian Pizza & Grill,33.7718563,-118.1750298
8008,Pizza Hut,33.7715864,-118.176161
8009,Hole Mole,33.7718922,-118.1746414
8010,Ellie's,33.7679631,-118.1767302
8011,Seabirds Kitchen,33.7720226,-118.1798743
8012,Panvimarn,33.7690578,-118.182685
8013,Maru Maki Sushi,33.7694326,-118.1825942
8014,McDonald's,33.7714912,-118.1796687
8015,Clancy's,33.7695845,-118.1822215
8016,Steamed- Organic Vegetarian Cuisine,33.7706595,-118.1822107
8017,Hacienda Ruan,33.76825600000001,-118.1766163
8018,Merced's Restaurant,33.7685624,-118.178846
8019,Health Sciences Store,34.0662471,-118.4427329
8020,The Coffee Bean & Tea Leaf @ Hillel at UCLA,34.0703261,-118.4385342
8021,Dan Deutsch Optical Outlook,34.0648697,-118.4448938
8022,Rubio's,34.070375,-118.444001
8023,Subway Restaurants,34.0683494,-118.4422517
8024,Fusion,34.067923,-118.4405021
8025,Panda Express,34.070418,-118.4441451
8026,Cafe Synapse,34.0670038,-118.4440969
8027,Bombshelter Bistro,34.068276,-118.4423082
8028,Western Costume Co,34.1947454,-118.3715785
8029,Wooden Nickel Lighting Inc,34.1961193,-118.378615
8030,Hawker Pacific Aerospace,34.2004658,-118.3761558
8031,"Reynolds Advanced Materials, Los Angeles",34.1937427,-118.3679471
8032,Third Encore,34.1940735,-118.3690686
8033,ESP Guitar Company,34.1941639,-118.3690699
8034,Armaghan Inc,34.1937629,-118.3675809
8035,Subway,34.2008925,-118.3695348
8036,Fatburger,34.2008925,-118.3695348
8037,Flor de Izote,34.193547,-118.377159
8038,Hong Kong Express,34.2008925,-118.3695348
8039,Swinging Door BBQ,34.1936911,-118.3710019
8040,Pollo Campero - Burbank,34.2006176,-118.3699807
8041,Las Casitas Restaurant,34.193721,-118.369367
8042,Mariscos Colima,34.1936182,-118.3774872
8043,Mariscos El Tiburon - Lunch Wagon,34.1988245,-118.3790638
8044,CVS,33.9892887,-118.3545129
8045,CVS Pharmacy,33.9892887,-118.3545129
8046,Audacity Studio,33.9885837,-118.353362
8047,CVS Photo,33.9892887,-118.3545129
8048,Budget Self Storage,33.989179,-118.352423
8049,Windsor Hills Christian Book Center,33.9886303,-118.3532031
8050,7-Eleven,33.9892586,-118.3513312
8051,Redbox,33.9892586,-118.3513312
8052,Copies Plus,33.9890944,-118.351928
8053,Yee's Chinese Food,33.9884898,-118.3520846
8054,Sachi Teriyaki House,33.9891336,-118.353751
8055,Puerto Nuevo Coffee,33.9891521,-118.3533972
8056,Hall's Krispy Krunchy Chicken,33.9886296,-118.3535349
8057,Los Angeles AFB Commissary,33.91725479999999,-118.3820773
8058,Patterson Dental,33.9148285,-118.3839196
8059,Fork-in Aussie Pie® Kitchen,33.9247534,-118.3780627
8060,7-Eleven,33.9166147,-118.3876834
8061,Airline Liquors,33.9246928,-118.3781937
8062,Subway Restaurants,33.924815,-118.3781179
8063,Farmer Boys,33.9166147,-118.3876834
8064,Thai Dishes,33.9243866,-118.378206
8065,Frijoles Mexican Restaurant,33.9242121,-118.3781831
8066,Office Depot,34.1873777,-118.4653348
8067,99 Ranch Market,34.1880148,-118.4653348
8068,Costco Wholesale,34.1813933,-118.4634026
8069,Pep Boys Auto Parts & Service,34.181058,-118.4656838
8070,Duwop LLC,34.179801,-118.459706
8071,Chefs' Toys,34.1828428,-118.4657295
8072,CVS,34.1833779,-118.4665883
8073,Barn Furniture Mart,34.1834,-118.4657355
8074,Staples,34.1810823,-118.4649538
8075,Dunn-Edwards Paints - Van Nuys,34.18518710000001,-118.4668051
8076,Spearmint Rhino Gentlemen's Club Van Nuys,34.1792046,-118.4598894
8077,Ortho Mattress,34.18483,-118.466626
8078,Phở 999,34.1870381,-118.4669222
8079,Lido Pizza,34.1863023,-118.4653939
8080,Wendy's,34.1826615,-118.4665279
8081,Subway Restaurants,34.1870381,-118.4669222
8082,Fatburger,34.1825032,-118.4658892
8083,Sam Woo BBQ,34.1880148,-118.4653348
8084,El Pollo Loco,34.1870381,-118.4669222
8085,Jack in the Box,34.1861522,-118.4666318
8086,Carl's Jr.,34.1882049,-118.4666461
8087,Lola's Chicken,34.1870458,-118.4569692
8088,Oriental Kid,34.1843517,-118.4667338
8089,Oh! Oh! Sushi & Teriyaki,34.1870381,-118.4669222
8090,Numero Uno Market,34.0154121,-118.2646308
8091,Royal Rehearsal,34.025589,-118.271253
8092,Vlado Footwear,34.0275695,-118.2659905
8093,Noveltex Linen,34.0230991,-118.2702492
8094,Prestige Original,34.0236712,-118.2705233
8095,El Gallo Giro,34.0154121,-118.2646308
8096,Birrieria Baldomeros 2,34.0193587,-118.2677417
8097,Burger King,34.0223546,-118.2612733
8098,Domino's Pizza,34.0220446,-118.2615131
8099,El Ranchito Restaurant,34.0186117,-118.2729206
8100,Carolina's Restaurant,34.0173212,-118.2686962
8101,Tacos Los Pelones,34.0198519,-118.26798
8102,Tacos Los Pelones,34.0192047,-118.2678055
8103,Maria's Restaurant,34.0173212,-118.2686962
8104,Mariscos Estilo Nayarit,34.0229689,-118.2655605
8105,Hong Kong Express,34.0238918,-118.2653845
8106,Chinatown Express,34.0220832,-118.2614788
8107,Empress Arts Ltd,34.0449591,-118.1623835
8108,Princess On The Go,34.0408116,-118.1678941
8109,7-Eleven,34.04457900000001,-118.1614097
8110,Tamales Lilianas,34.0407892,-118.1664655
8111,Cities Restaurant,34.040369,-118.168767
8112,Pronto Pizza,34.0402238,-118.1622553
8113,Z's Crazy Good,34.0461724,-118.1615307
8114,Subway,34.0402238,-118.1622553
8115,Moles La Tia,34.0407892,-118.1664655
8116,Denny's,34.0403164,-118.1627184
8117,La Azteca,34.04032,-118.1680283
8118,Domino's Pizza,34.0403746,-118.1632608
8119,El Gallo Grill,34.0407595,-118.1682087
8120,La Carreta - Mexican Restaurant,34.0404774,-118.1680078
8121,Taqueria El Pecas,34.040858,-118.16315
8122,Tokyo Express,34.0402238,-118.1622553
8123,Phillips Steel Co,33.7819771,-118.210035
8124,Wayne Electric,33.7823308,-118.2131422
8125,Hage Stoneware,33.7851837,-118.2167748
8126,Sherwin-Williams Commercial Paint Store,33.7813409,-118.2101721
8127,"California Marine Diesel, Inc.",33.7858267,-118.2123197
8128,Chronic Pain Releaf Center,33.785492,-118.215804
8129,Santa Fe Importers- Long Beach,33.7839651,-118.2158609
8130,Tepechi Birrieria,33.784398,-118.215188
8131,El Malecon Mariscos Estilo Sinaloa Restaurant,33.7853239,-118.2152783
8132,Taqueria La Mexicana,33.7854588,-118.2153012
8133,Candu Plumbing & Rooter,34.2224383,-118.609773
8134,G & M FOOD MART,34.2643123,-118.4384663
8135,Royal Donut & Ice Cream,34.2646844,-118.437818
8136,Vena Market,34.2559758,-118.4368007
8137,Coco Hut Thai Food,34.2646844,-118.437818
8138,Tacos Charly's,34.2646844,-118.437818
8139,Karabagh Meat Market,34.1868447,-118.4328903
8140,Kilikia Art Studio,34.1863858,-118.4327165
8141,Romano Builders Inc,34.1851425,-118.4308645
8142,BELLACO RECORDS,34.1868543,-118.4293499
8143,Lusy's Mediterranean Cafe & Grill,34.1863027,-118.4316811
8144,Tequila's Bar & Grill,34.1868867,-118.4299328
8145,Jack in the Box,34.1872614,-118.4309824
8146,TMA Star Pizza & Subs,34.1864287,-118.4317924
8147,Ramen Izakaya,34.1869086,-118.4321461
8148,El Rancherito,34.1882671,-118.4315072
8149,Chevron,33.9598122,-118.2699067
8150,Superior Wood Coatings,33.9590203,-118.2664122
8151,Archila A Auto Sound,33.9599274,-118.2704091
8152,Numero Uno Market,33.9600665,-118.2688247
8153,Sky High Ink,33.9604201,-118.2750225
8154,AutoZone Auto Parts,33.9597092,-118.2761873
8155,Mother of Sorrows Church,33.9584336,-118.2744744
8156,WSS,33.9598596,-118.2651457
8157,Penske Truck Rental,33.9604845,-118.2718708
8158,McDonald's,33.9604049,-118.2743602
8159,Roscoe's House of Chicken and Waffles - Inglewood (Manchester & Main),33.9598757,-118.2744744
8160,Manuel's Burger,33.9598641,-118.2701807
8161,El Pollo Loco,33.9603264,-118.2734695
8162,The Burger Palace,33.9598803,-118.2736522
8163,O'Reilly Auto Parts,33.9740373,-118.2908488
8164,Winchell's Donut House,33.9744573,-118.2903692
8165,Smart & Final,33.96475,-118.292178
8166,Green Forest Car Wash,33.9750035,-118.290645
8167,Boost Mobile,33.9748976,-118.2850711
8168,7-Eleven,33.9750073,-118.2921291
8169,Hector's Auto Repair,33.9756608,-118.2922875
8170,Church's Chicken,33.9743554,-118.291878
8171,Adu Burger,33.9660632,-118.2914627
8172,Tom's Junior Burger,33.9749044,-118.2911457
8173,Tom's Jr Express,33.9744314,-118.2868916
8174,Brix Pizza,33.9743319,-118.286364
8175,Dragon Loco Chinese Food,33.9750028,-118.2921961
8176,Burger King,33.9742528,-118.2829317
8177,Macy's,34.1840619,-118.3135008
8178,Ralphs,34.1890481,-118.3181587
8179,Racers Edge Karting,34.1814519,-118.3217088
8180,Barnes & Noble,34.1851079,-118.3151419
8181,Vans,34.183751,-118.313067
8182,The UPS Store,34.1878671,-118.3165312
8183,Hot Topic,34.1833774,-118.3124048
8184,Burlington,34.18429,-118.311242
8185,See's Candies,34.1833774,-118.3124048
8186,Häagen-Dazs®,34.1833774,-118.3124048
8187,Old Navy,34.1832042,-118.3121769
8188,Elite,34.1833774,-118.3124048
8189,Ashley HomeStore,34.1818358,-118.3137748
8190,Bed Bath & Beyond,34.1833774,-118.3124048
8191,In-N-Out Burger,34.184954,-118.316081
8192,Sbarro,34.1833774,-118.3124048
8193,New Town Buffet,34.1890481,-118.3181587
8194,Corner Bakery Cafe,34.1851079,-118.3151419
8195,Lancers Family Restaurant,34.1803669,-118.320118
8196,California Pizza Kitchen at Burbank,34.1843353,-118.3149622
8197,Chop Stop,34.1869308,-118.3178391
8198,Zankou Chicken,34.1869308,-118.3178391
8199,Barragan's,34.1815789,-118.3201452
8200,McDonald's,34.1885279,-118.319757
8201,IHOP,34.1866987,-118.3171423
8202,Subway,34.1878671,-118.3165312
8203,Panda Express,34.1833774,-118.3124048
8204,Alfredo's,34.1866806,-118.3169857
8205,Wingstop,34.1878671,-118.3165312
8206,Popeyes Louisiana Kitchen,34.1889077,-118.3192775
8207,Rock Dog and Cat,34.138916,-118.2092811
8208,Leanna Lin's Wonderland,34.1377435,-118.2141898
8209,Artistic Athletics,34.138808,-118.212174
8210,Milkfarm,34.1388845,-118.2122969
8211,Saris Construction,34.1398588,-118.2113054
8212,Wildwood Ovens & BBQs,34.1375962,-118.2143327
8213,Eagle Rock Italian Bakery & Deli,34.1392187,-118.2046433
8214,Games and Cards Superstore,34.1390882,-118.2042546
8215,Rantz Auto Center,34.1396079,-118.2098751
8216,Original Tommy’s Hamburgers,34.1396385,-118.2044945
8217,Colombo's Italian Steakhouse & Jazz Club,34.1396312,-118.2072934
8218,Thai Coconut,34.1395873,-118.2062652
8219,Meea's,34.1391563,-118.2051449
8220,Yum-Me Baguette,34.138916,-118.2092811
8221,Cafe Beaujolais,34.139151,-118.2041632
8222,Panang Thai & Asian,34.1395873,-118.2062652
8223,Taco Spot,34.1390406,-118.2109124
8224,Classic Thai Restaurant,34.1391338,-118.2040719
8225,Eagle Rock Green Dragon,34.1397432,-118.2049172
8226,Pete's Blue Chip,34.1396476,-118.2036149
8227,Organix,34.139702,-118.204862
8228,Extra Space Storage,34.256653,-118.3951134
8229,"Wetzel & Sons Moving & Storage, Inc.",34.2579638,-118.4030746
8230,F M Grip & Lighting,34.2570407,-118.4026623
8231,Metro by T-Mobile,34.265489,-118.4023443
8232,Quixote Grip & Lighting - Los Angeles,34.2569649,-118.4007012
8233,Cadillac King,34.256537,-118.399309
8234,Gravity Defyer Outlet Store,34.2628242,-118.4008837
8235,Curtis Gym Equipment,34.2567136,-118.3953494
8236,Guido's Pizza & Pasta Pacoima,34.2648113,-118.4024337
8237,Uno Pizza,34.265489,-118.4023443
8238,Big Pop's BBQ & Grill,34.2646016,-118.4023909
8239,Rigos Taco,34.265489,-118.4023443
8240,National Seating & Mobility,33.8227549,-118.2520684
8241,Coby Electronics Corporation,33.8148792,-118.2565151
8242,Metro by T-Mobile,33.7437369,-118.2991408
8243,all access sports 365,33.7388952,-118.2947081
8244,Rite Aid Pharmacy,33.7393419,-118.2933151
8245,Sprint Store,33.7391495,-118.2932009
8246,Sherwin-Williams Paint Store,33.7386548,-118.2926072
8247,Boost Mobile,33.74362730000001,-118.2918125
8248,El Pollo Loco,33.7444498,-118.29263
8249,KFC,33.7403409,-118.2926072
8250,Enchilada House,33.7439755,-118.2991381
8251,Gaffey St. Diner,33.7449974,-118.2926072
8252,Ono Hawaiian BBQ,33.7438447,-118.2925615
8253,Toyo Bowl,33.7439317,-118.2918079
8254,La cocina de paquita,33.7398478,-118.2926528
8255,Del Taco,33.7407066,-118.2921048
8256,Little Caesars Pizza,33.7383954,-118.2926049
8257,Waba Grill,33.73849420000001,-118.2926072
8258,Chevron,33.9534337,-118.1961663
8259,Carromax,33.9527196,-118.1949668
8260,"Abel Glass & Screen, Inc.",33.9526776,-118.1924905
8261,Metro by T-Mobile,33.9525018,-118.1916879
8262,Omni Food Manufacturer,33.9544849,-118.188786
8263,AutoZone Auto Parts,33.95305889999999,-118.1988853
8264,Shoe City,33.9525622,-118.1918478
8265,Sunrise Auto Center,33.9525611,-118.1928789
8266,Winchell's Donut House,33.9533566,-118.2001877
8267,taide's bionicos,33.9528155,-118.1944189
8268,Dragon Flame,33.9527768,-118.1942927
8269,Silvas Plumbing,34.3241333,-118.437257
8270,Staples,33.8936593,-118.287423
8271,Boston Cream Doughnut,33.8923737,-118.2838151
8272,Staples Print & Marketing Services,33.8936593,-118.287423
8273,Halloween City,33.8941536,-118.2872203
8274,Fallas Discount Stores,33.89565109999999,-118.2839367
8275,Hustler Casino,33.8918617,-118.2929497
8276,Subway,33.89376560000001,-118.2875603
8277,Farmer Boys,33.8929935,-118.2863957
8278,Gardena Bowl Coffee Shop,33.88803559999999,-118.292219
8279,Cherrystones,33.8903915,-118.2925376
8280,McDonald's,33.8932149,-118.2834954
8281,Ono Hawaiian BBQ,33.89376560000001,-118.2875603
8282,d'LunchSpot,33.8923737,-118.2838151
8283,Church's Chicken,33.8927005,-118.2965806
8284,Tacos El Parque,33.8919973,-118.2954616
8285,Gardena Buffet & Grill,33.8918331,-118.2969668
8286,Helen's Cycles: Marina Del Rey,33.9908936,-118.4481896
8287,The Golden Lion,33.9919395,-118.4486482
8288,26 Beach,33.9896445,-118.4498652
8289,C&O Cucina,33.9894319,-118.4503071
8290,Akbar Cuisine of India,33.9894486,-118.449201
8291,Firestone Walker Brewing Company - The Propagator,33.9897021,-118.4486109
8292,Wirin,33.9944646,-118.4531593
8293,next2get,33.9590162,-118.3343256
8294,Metro by T-Mobile,33.9597666,-118.3259853
8295,99 Cents Only Stores,33.9613371,-118.3272915
8296,Mingles Tea Bar,33.9620032,-118.3276979
8297,Centerstage Boutique,33.9597691,-118.3240682
8298,Big Lots,33.9606264,-118.3256477
8299,Beauty Gallery Supply,33.9622682,-118.3267803
8300,Ms Anne's,33.9600867,-118.3230649
8301,7-Eleven,33.9597666,-118.3259853
8302,Moby's Coffee Shop,33.9597806,-118.3256885
8303,Shell,33.9596377,-118.3268806
8304,Park's Meat Market,33.9597114,-118.3284496
8305,Louisiana Famous Fried Chicken,33.9622623,-118.3266504
8306,Nkechi African Cafe,33.9602201,-118.3236532
8307,American Hearing & Balance,33.8404482,-118.358746
8308,The UPS Store,33.8383996,-118.3555542
8309,Fantastic Sams Cut & Color,33.8390918,-118.3632539
8310,Sprint Store,33.8393923,-118.3541531
8311,Choice Compounding Pharmacy,33.8384297,-118.3588415
8312,South Bay Hyundai,33.8459259,-118.3541847
8313,Nissan of Torrance,33.8435655,-118.3533629
8314,Stor-Mor Self Storage,33.8396816,-118.3593665
8315,Baskin-Robbins,33.838753,-118.3553229
8316,South Bay Mazda,33.8426777,-118.3532259
8317,CVS,33.8393449,-118.3627221
8318,Scott Robinson Chrysler Dodge Jeep Ram,33.8402607,-118.352952
8319,Vons,33.8384084,-118.36352
8320,FedEx Office Print & Ship Center,33.839315,-118.3541
8321,All Indian Sweets & Snacks,33.8398914,-118.3530662
8322,New Balance,33.8428827,-118.3541846
8323,Aliotta's Via Firenze,33.8384699,-118.3613296
8324,Pizza Hut,33.8483237,-118.3627221
8325,Thai Rama Restaurant,33.8380289,-118.3613296
8326,Elephant Bar Restaurant,33.8366744,-118.3565588
8327,The Habit Burger Grill,33.8378548,-118.3548011
8328,Panda Express,33.8378367,-118.3546061
8329,Tom's Tacos,33.839017,-118.3632388
8330,Brazilian Plate House,33.8377846,-118.3617063
8331,Seven Storeys Down,33.8384297,-118.3588415
8332,The Fortune Cookie,33.8377417,-118.3605535
8333,Carl's Jr.,33.838416,-118.3620325
8334,KFC,33.8379668,-118.3620601
8335,El Burrito Jr,33.8383712,-118.3556366
8336,Bonello's New York Pizza,33.8492801,-118.3617423
8337,Giuliano's Delicatessen & Bakery,33.8378755,-118.3552804
8338,Sushi Anza,33.8392803,-118.3632241
8339,Sushi Boy,33.8418578,-118.3540913
8340,The Home Depot,33.8062493,-118.2744059
8341,Kole Imports & Closeouts,33.8019185,-118.2748665
8342,Extra Space Storage,33.7995208,-118.2750716
8343,Southbay Tattoo,33.8075013,-118.284952
8344,Garden Center at The Home Depot,33.8062493,-118.2744059
8345,Home Services at The Home Depot,33.8062493,-118.2744059
8346,Pro Desk at The Home Depot,33.8062493,-118.2744059
8347,CVS Photo,33.8084173,-118.2750454
8348,CVS Pharmacy,33.8084173,-118.2750454
8349,Albertsons Pharmacy,33.8065748,-118.2727322
8350,Albertsons,33.8065748,-118.2727322
8351,T-Mobile,33.8076925,-118.2733127
8352,Subway Restaurants,33.8075907,-118.2733121
8353,Wingstop,33.8077544,-118.2721449
8354,Flame Broiler,33.8076476,-118.2733194
8355,L&L Hawaiian Barbecue,33.8077207,-118.271407
8356,Diana's La Bonita Restaurant,33.80781320000001,-118.2710145
8357,El Pollo Peruano,33.7991718,-118.273468
8358,McDonald's,33.8078709,-118.2763998
8359,Chile Verde,33.8076616,-118.2713684
8360,Blenders World,33.8075254,-118.2713632
8361,China Bowl Express,33.8078277,-118.2713676
8362,AutoZone Auto Parts,34.1369011,-118.2510406
8363,Karina's Cake House,34.1404284,-118.2506066
8364,Honey Bee Flowers,34.1308116,-118.2520456
8365,Paul's Shoes Repair and Sales,34.133252,-118.251716
8366,Tonir Bakery,34.1354848,-118.2519085
8367,Ameci Pizza Kitchen,34.1379087,-118.251028
8368,Varouj's Kabobs,34.1330139,-118.2517943
8369,Kabab Way,34.1349421,-118.2519999
8370,Hamlet's Kitchen,34.1308486,-118.2516573
8371,Rainbow Sushi & Teriyaki,34.1319403,-118.2542828
8372,Taqueria El Tapatio,34.1302461,-118.2522283
8373,Troy Drive-In 6,34.1399969,-118.2501726
8374,Tarme Mediterranean Grill,34.1375131,-118.2508972
8375,La Cubana Restaurant,34.1368073,-118.2519771
8376,Ameci Pizza & Pasta,34.1379087,-118.251028
8377,Petco,33.9733508,-118.2331255
8378,U-Pick Parts,33.9648287,-118.2329458
8379,Marshalls,33.9729408,-118.2333533
8380,Luna de Miel,33.9735655,-118.2255246
8381,Dos Toros Inc,33.9754772,-118.2304819
8382,Pacific Pawn Shop,33.9693794,-118.2254362
8383,Gold Exchange / Goldexico,33.97374,-118.2235247
8384,Dollar Tree,33.9709314,-118.232905
8385,Mr. Bike Shop,33.9749755,-118.2324579
8386,Boost Mobile,33.9698937,-118.2254433
8387,Hearing Store,33.9686794,-118.2249535
8388,Little Caesars Pizza,33.9759928,-118.2291341
8389,Subway Restaurants,33.9747511,-118.2276035
8390,Mariscos El Puerto Escondido,33.9718643,-118.2254996
8391,Millan's Ranchito Restaurant,33.9727064,-118.230025
8392,Chuck E. Cheese,33.9692631,-118.2330682
8393,El Gallo Giro,33.974375,-118.2248568
8394,The Los Angeles Banh Mi Company,33.9747889,-118.2280882
8395,Shakey's Pizza Parlor,33.9741693,-118.2271238
8396,WaBa Grill,33.9648133,-118.2235828
8397,King's Buffet,33.9751618,-118.2235039
8398,King Taco # 26,33.9701857,-118.2255018
8399,Gloria's,33.9676793,-118.2254897
8400,Original Tommy's Hamburgers,33.9736329,-118.2221635
8401,Spartan Burgers,33.9740255,-118.2299565
8402,Tacos Gavilan,33.9750545,-118.2292347
8403,Bobo's Hamburgers,33.9731266,-118.2249535
8404,Wingstop,33.9740002,-118.2328261
8405,Burger King,33.965617,-118.2248621
8406,Best Buy,33.8769615,-118.2196286
8407,Party City,33.8776269,-118.22059
8408,AT&T Store,33.8797744,-118.2184278
8409,The Home Depot,33.8800223,-118.2220948
8410,Ross Dress for Less,33.8773898,-118.2202835
8411,Geek Squad,33.8769615,-118.2196286
8412,Target,33.8802768,-118.2195305
8413,Target Mobile,33.8802768,-118.2195305
8414,Garden Center at The Home Depot,33.8800223,-118.2220948
8415,Starbucks,33.8766521,-118.2178942
8416,GameStop,33.8781056,-118.2207252
8417,Carter's,33.8776269,-118.22059
8418,Pro Desk at The Home Depot,33.8800223,-118.2220948
8419,Home Services at The Home Depot,33.8800223,-118.2220948
8420,T-Mobile,33.8766521,-118.2178942
8421,Marshalls,33.8767919,-118.2174848
8422,TGI Fridays,33.8782109,-118.218077
